STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,07_mean
"24","510","280101","2044","245102801012044",Block 2044,G5040,U,"04843",U,S,"4977","0","+39.3477104","-076.6936669",0.061845470327988
"24","510","080600","1002","245100806001002",Block 1002,G5040,U,"04843",U,S,"9443","0","+39.3115886","-076.5907287",0.051567587774094
"24","510","250401","1036","245102504011036",Block 1036,G5040,U,"04843",U,S,"7834","0","+39.2377071","-076.6048163",0.167987096162057
"24","510","070200","4003","245100702004003",Block 4003,G5040,U,"04843",U,S,"7550","0","+39.2982589","-076.5833361",0.059945604686365
"24","510","270501","1032","245102705011032",Block 1032,G5040,U,"04843",U,S,"125039","0","+39.3656275","-076.5361691",0.58019981038372
"24","510","160100","2002","245101601002002",Block 2002,G5040,U,"04843",U,S,"5472","0","+39.3003615","-076.6381009",0.083197500679163
"24","510","130400","3002","245101304003002",Block 3002,G5040,U,"04843",U,S,"10834","0","+39.3167631","-076.6496158",0.146649972987111
"24","510","271900","1022","245102719001022",Block 1022,G5040,U,"04843",U,S,"2217","0","+39.3569769","-076.6739656",0.063317130405632
"24","510","060300","2001","245100603002001",Block 2001,G5040,U,"04843",U,S,"9320","0","+39.2936754","-076.5844655",0.041779647499801
"24","510","250500","1002","245102505001002",Block 1002,G5040,U,"04843",U,S,"104051","0","+39.2149198","-076.5707620",0.001790333627109
"24","510","130806","1017","245101308061017",Block 1017,G5040,U,"04843",U,S,"28706","0","+39.3399864","-076.6547597",0.919230308543459
"24","510","110200","1005","245101102001005",Block 1005,G5040,U,"04843",U,S,"2941","0","+39.3052638","-076.6206953",0.018695720827412
"24","510","260605","6086","245102606056086",Block 6086,G5040,U,"04843",U,S,"18423","0","+39.2662045","-076.5627563",0.012723339233574
"24","510","240400","2004","245102404002004",Block 2004,G5040,U,"04843",U,S,"43795","0","+39.2681168","-076.6096754",0.013000210022975
"24","510","140100","2007","245101401002007",Block 2007,G5040,U,"04843",U,S,"3799","0","+39.3096724","-076.6274444",0.309703774369512
"24","510","120600","3004","245101206003004",Block 3004,G5040,U,"04843",U,S,"6815","0","+39.3146764","-076.6185200",0.059072880177737
"24","510","250301","2043","245102503012043",Block 2043,G5040,U,"04843",U,S,"4063","0","+39.2628096","-076.6422422",0.084790309678894
"24","510","110100","1020","245101101001020",Block 1020,G5040,U,"04843",U,S,"8122","0","+39.3017875","-076.6140580",0.028450820234745
"24","510","280500","2015","245102805002015",Block 2015,G5040,U,"04843",U,S,"9312","0","+39.2952450","-076.6066374",0.052541780992766
"24","510","270102","1012","245102701021012",Block 1012,G5040,U,"04843",U,S,"7468","0","+39.3415828","-076.5596868",0.275085536547434
"24","510","250206","3018","245102502063018",Block 3018,G5040,U,"04843",U,S,"4591","0","+39.2632516","-076.6610555",0.229408669607803
"24","510","080101","2009","245100801012009",Block 2009,G5040,U,"04843",U,S,"3928","0","+39.3261431","-076.5755506",0.225920143816823
"24","510","250303","1032","245102503031032",Block 1032,G5040,U,"04843",U,S,"5864","0","+39.2645369","-076.6491861",0.048245266576883
"24","510","210100","2019","245102101002019",Block 2019,G5040,U,"04843",U,S,"3699","0","+39.2828134","-076.6278170",0.178203646958356
"24","510","160100","3008","245101601003008",Block 3008,G5040,U,"04843",U,S,"3358","0","+39.2963297","-076.6350144",0.174028561939555
"24","510","040100","1071","245100401001071",Block 1071,G5040,U,"04843",U,S,"6863","0","+39.2883856","-076.6215982",0.01647555742077
"24","510","200300","1005","245102003001005",Block 1005,G5040,U,"04843",U,S,"8709","0","+39.2858862","-076.6477068",0.106377531972992
"24","510","140300","4020","245101403004020",Block 4020,G5040,U,"04843",U,S,"14763","0","+39.3043334","-076.6365383",0.014413156172933
"24","510","270402","2008","245102704022008",Block 2008,G5040,U,"04843",U,S,"32980","0","+39.3478419","-076.5557734",0.579029509120361
"24","510","140200","3001","245101402003001",Block 3001,G5040,U,"04843",U,S,"5285","0","+39.3042775","-076.6349882",0.033237248215981
"24","510","130400","2018","245101304002018",Block 2018,G5040,U,"04843",U,S,"1310","0","+39.3146253","-076.6451020",0.125523012552301
"24","510","260501","1001","245102605011001",Block 1001,G5040,U,"04843",U,S,"6810","0","+39.2897773","-076.5441603",0.118417462482947
"24","510","270102","1016","245102701021016",Block 1016,G5040,U,"04843",U,S,"11549","0","+39.3417514","-076.5562079",0.241595134469804
"24","510","060300","1002","245100603001002",Block 1002,G5040,U,"04843",U,S,"7862","0","+39.2960587","-076.5853504",0.055874636602141
"24","510","260605","6015","245102606056015",Block 6015,G5040,U,"04843",U,S,"13438","0","+39.2782314","-076.5539240",0.01727071517499
"24","510","260302","1002","245102603021002",Block 1002,G5040,U,"04843",U,S,"3635","0","+39.3192611","-076.5578740",0.101548921378182
"24","510","250205","4006","245102502054006",Block 4006,G5040,U,"04843",U,S,"8368","0","+39.2540012","-076.6490600",0.22936676252762
"24","510","270901","2010","245102709012010",Block 2010,G5040,U,"04843",U,S,"14425","0","+39.3482852","-076.5943152",0.279961099518252
"24","510","090500","2003","245100905002003",Block 2003,G5040,U,"04843",U,S,"7476","0","+39.3278677","-076.6049143",0.414092700085764
"24","510","260301","5014","245102603015014",Block 5014,G5040,U,"04843",U,S,"32436","0","+39.3199221","-076.5688680",0.126283920418416
"24","510","130200","3000","245101302003000",Block 3000,G5040,U,"04843",U,S,"11848","0","+39.3133098","-076.6346313",0.068591548191307
"24","510","250205","1038","245102502051038",Block 1038,G5040,U,"04843",U,S,"58872","0","+39.2406974","-076.6249698",0.048864628062916
"24","510","271801","3036","245102718013036",Block 3036,G5040,U,"04843",U,S,"1834","0","+39.3467913","-076.6859677",0.030553303607621
"24","510","110200","1026","245101102001026",Block 1026,G5040,U,"04843",U,S,"6831","0","+39.3050056","-076.6149698",0.077106172302168
"24","510","270804","2006","245102708042006",Block 2006,G5040,U,"04843",U,S,"3389","0","+39.3663465","-076.6060219",0.440520904729267
"24","510","260203","2000","245102602032000",Block 2000,G5040,U,"04843",U,S,"15358","0","+39.3299027","-076.5339646",0.380455758074371
"24","510","130805","1014","245101308051014",Block 1014,G5040,U,"04843",U,S,"7771","0","+39.3562054","-076.6576965",0.008275037369208
"24","510","260203","1039","245102602031039",Block 1039,G5040,U,"04843",U,S,"13120","0","+39.3174664","-076.5475226",0.211699045973185
"24","510","130600","1020","245101306001020",Block 1020,G5040,U,"04843",U,S,"404","0","+39.3252253","-076.6338500",0
"24","510","250204","1008","245102502041008",Block 1008,G5040,U,"04843",U,S,"73137","0","+39.2440435","-076.6209655",0.27732193059012
"24","510","030200","1005","245100302001005",Block 1005,G5040,U,"04843",U,S,"9644","0","+39.2905979","-076.6050079",0.182700921885386
"24","510","150900","4005","245101509004005",Block 4005,G5040,U,"04843",U,S,"19224","0","+39.3127155","-076.6841793",0.570826526962893
"24","510","270804","4009","245102708044009",Block 4009,G5040,U,"04843",U,S,"21771","0","+39.3686730","-076.6063934",0.690949048391226
"24","510","220100","1028","245102201001028",Block 1028,G5040,U,"04843",U,S,"7092","0","+39.2828640","-076.6245517",0.339891540698436
"24","510","240200","2004","245102402002004",Block 2004,G5040,U,"04843",U,S,"3500","0","+39.2742932","-076.6056941",0.009610024157796
"24","510","190100","1013","245101901001013",Block 1013,G5040,U,"04843",U,S,"3298","0","+39.2931669","-076.6433767",0.044252274583815
"24","510","150600","2000","245101506002000",Block 2000,G5040,U,"04843",U,S,"9229","0","+39.3078523","-076.6604599",0.490673538619503
"24","510","250206","1010","245102502061010",Block 1010,G5040,U,"04843",U,S,"14588","0","+39.2721587","-076.6554134",0.002387926642894
"24","510","260501","3017","245102605013017",Block 3017,G5040,U,"04843",U,S,"24720","0","+39.2896016","-076.5319752",0.470049010027512
"24","510","200100","1009","245102001001009",Block 1009,G5040,U,"04843",U,S,"11975","0","+39.2923878","-076.6496280",0.096121468860803
"24","510","260302","6016","245102603026016",Block 6016,G5040,U,"04843",U,S,"1409","0","+39.3161808","-076.5729331",0.103673415551012
"24","510","180300","2028","245101803002028",Block 2028,G5040,U,"04843",U,S,"3549","0","+39.2861640","-076.6309228",0.162513089005236
"24","510","010400","1015","245100104001015",Block 1015,G5040,U,"04843",U,S,"14142","0","+39.2805726","-076.5790254",0
"24","510","200800","1012","245102008001012",Block 1012,G5040,U,"04843",U,S,"9596","0","+39.2798381","-076.6762894",0.161001771590656
"24","510","180200","1028","245101802001028",Block 1028,G5040,U,"04843",U,S,"4244","0","+39.2894700","-076.6378637",0.158592912024167
"24","510","160500","3003","245101605003003",Block 3003,G5040,U,"04843",U,S,"10219","0","+39.2944086","-076.6555606",0.032811178893202
"24","510","160700","1000","245101607001000",Block 1000,G5040,U,"04843",U,S,"60310","0","+39.3049890","-076.6622993",0.275430726380912
"24","510","090900","4000","245100909004000",Block 4000,G5040,U,"04843",U,S,"4490","0","+39.3117203","-076.5989450",0.01953157328478
"24","510","020300","3003","245100203003003",Block 3003,G5040,U,"04843",U,S,"10025","0","+39.2831181","-076.5917807",0.059102114960426
"24","510","271002","5005","245102710025005",Block 5005,G5040,U,"04843",U,S,"11930","0","+39.3542359","-076.6088136",0.224016011712848
"24","510","270803","1009","245102708031009",Block 1009,G5040,U,"04843",U,S,"3455","0","+39.3689578","-076.5734358",0.602688172043011
"24","510","270901","1001","245102709011001",Block 1001,G5040,U,"04843",U,S,"6313","0","+39.3547693","-076.5901246",0.241230651521394
"24","510","020300","3006","245100203003006",Block 3006,G5040,U,"04843",U,S,"2525","0","+39.2821775","-076.5933014",0.287854310471435
"24","510","250600","1034","245102506001034",Block 1034,G5040,U,"04843",U,S,"22767","0","+39.2381824","-076.5881181",0.089161759484838
"24","510","080400","1006","245100804001006",Block 1006,G5040,U,"04843",U,S,"5947","0","+39.3074967","-076.5878085",0.056195222546829
"24","510","250600","1044","245102506001044",Block 1044,G5040,U,"04843",U,S,"19127","0","+39.2367937","-076.5831231",0.012960327214258
"24","510","240200","1011","245102402001011",Block 1011,G5040,U,"04843",U,S,"4810","0","+39.2743413","-076.6042372",0.106557218734911
"24","510","270101","2042","245102701012042",Block 2042,G5040,U,"04843",U,S,"6001","0","+39.3322654","-076.5654655",0.000557370450077
"24","510","250303","1026","245102503031026",Block 1026,G5040,U,"04843",U,S,"7618","0","+39.2662020","-076.6438724",0.052856288959098
"24","510","250301","1037","245102503011037",Block 1037,G5040,U,"04843",U,S,"6320","0","+39.2629911","-076.6325616",0.085413542677369
"24","510","160400","3006","245101604003006",Block 3006,G5040,U,"04843",U,S,"3156","0","+39.2964935","-076.6498380",0.312775978804828
"24","510","240300","2005","245102403002005",Block 2005,G5040,U,"04843",U,S,"10647","0","+39.2754032","-076.6117210",0.02578511531313
"24","510","250206","1005","245102502061005",Block 1005,G5040,U,"04843",U,S,"18950","0","+39.2756698","-076.6609785",0.76216483877452
"24","510","260302","4017","245102603024017",Block 4017,G5040,U,"04843",U,S,"6877","0","+39.3169271","-076.5644283",0.03223496669774
"24","510","271600","2001","245102716002001",Block 2001,G5040,U,"04843",U,S,"5093","0","+39.3437434","-076.6594098",0.310102686632499
"24","510","270802","2015","245102708022015",Block 2015,G5040,U,"04843",U,S,"13484","0","+39.3551544","-076.5930624",0.243129095155745
"24","510","160400","1012","245101604001012",Block 1012,G5040,U,"04843",U,S,"9000","0","+39.3014845","-076.6464652",0.13779007349905
"24","510","200100","1005","245102001001005",Block 1005,G5040,U,"04843",U,S,"3706","0","+39.2934432","-076.6459181",0
"24","510","160700","3003","245101607003003",Block 3003,G5040,U,"04843",U,S,"27269","0","+39.3006678","-076.6665548",0.262693269551826
"24","510","110200","2016","245101102002016",Block 2016,G5040,U,"04843",U,S,"5976","0","+39.2970763","-076.6164564",0.056446848863601
"24","510","260403","1012","245102604031012",Block 1012,G5040,U,"04843",U,S,"13309","0","+39.3277851","-076.5328333",0.176006980802792
"24","510","261100","1001","245102611001001",Block 1001,G5040,U,"04843",U,S,"7533","0","+39.2870107","-076.5704030",0.004539063078175
"24","510","280500","1000","245102805001000",Block 1000,G5040,U,"04843",U,S,"32653","0","+39.2977964","-076.5959605",0.093906759044543
"24","510","151200","4000","245101512004000",Block 4000,G5040,U,"04843",U,S,"21150","0","+39.3335899","-076.6628982",0.243603090722999
"24","510","210100","1062","245102101001062",Block 1062,G5040,U,"04843",U,S,"76585","0","+39.2730208","-076.6256025",0.276829852665547
"24","510","160801","3006","245101608013006",Block 3006,G5040,U,"04843",U,S,"3311","0","+39.2973903","-076.6854183",0.148901545972335
"24","510","270600","3005","245102706003005",Block 3005,G5040,U,"04843",U,S,"9858","0","+39.3593545","-076.5698966",0.456055193734154
"24","510","260604","2011","245102606042011",Block 2011,G5040,U,"04843",U,S,"9524","0","+39.2798360","-076.5386886",0.074689768204168
"24","510","070300","2003","245100703002003",Block 2003,G5040,U,"04843",U,S,"8317","0","+39.3025407","-076.5875918",0.289247612132045
"24","510","270600","2000","245102706002000",Block 2000,G5040,U,"04843",U,S,"14908","0","+39.3578333","-076.5640151",0.238267058024391
"24","510","130600","1007","245101306001007",Block 1007,G5040,U,"04843",U,S,"34872","0","+39.3241233","-076.6302138",0.451142542767093
"24","510","080101","1026","245100801011026",Block 1026,G5040,U,"04843",U,S,"2207","0","+39.3267358","-076.5799148",0.146578570827371
"24","510","270803","1045","245102708031045",Block 1045,G5040,U,"04843",U,S,"20543","0","+39.3558330","-076.5795968",0.181917265520064
"24","510","270102","1008","245102701021008",Block 1008,G5040,U,"04843",U,S,"21649","0","+39.3433122","-076.5596806",0.328966171302038
"24","510","271300","2026","245102713002026",Block 2026,G5040,U,"04843",U,S,"7180","0","+39.3533635","-076.6323704",0.699492793002614
"24","510","270801","2007","245102708012007",Block 2007,G5040,U,"04843",U,S,"8316","0","+39.3687663","-076.5903726",0.272024401416712
"24","510","250205","1040","245102502051040",Block 1040,G5040,U,"04843",U,S,"5083","0","+39.2427792","-076.6302303",0.222433425328533
"24","510","160600","2014","245101606002014",Block 2014,G5040,U,"04843",U,S,"29966","0","+39.2972165","-076.6604790",0.061437341104979
"24","510","140100","3012","245101401003012",Block 3012,G5040,U,"04843",U,S,"825","0","+39.3071831","-076.6278114",0.445232466509062
"24","510","250103","3000","245102501033000",Block 3000,G5040,U,"04843",U,S,"6987","0","+39.2715662","-076.6774753",0.120831338758577
"24","510","270102","3002","245102701023002",Block 3002,G5040,U,"04843",U,S,"19047","0","+39.3360924","-076.5578803",0.399675136213532
"24","510","250206","2015","245102502062015",Block 2015,G5040,U,"04843",U,S,"5065","0","+39.2629231","-076.6613518",0.183620689655172
"24","510","240300","2004","245102403002004",Block 2004,G5040,U,"04843",U,S,"10760","0","+39.2754968","-076.6108693",0.05011483931131
"24","510","010200","3006","245100102003006",Block 3006,G5040,U,"04843",U,S,"6870","0","+39.2847296","-076.5767759",0.10352988909927
"24","510","150701","2000","245101507012000",Block 2000,G5040,U,"04843",U,S,"4454","0","+39.3165809","-076.6684677",0.281626097657635
"24","510","250500","5035","245102505005035",Block 5035,G5040,U,"04843",U,S,"5100","0","+39.2273742","-076.5982824",0.318693529583212
"24","510","260302","2004","245102603022004",Block 2004,G5040,U,"04843",U,S,"13747","0","+39.3186553","-076.5621434",0.214189170924229
"24","510","220100","1023","245102201001023",Block 1023,G5040,U,"04843",U,S,"2750","0","+39.2834253","-076.6236724",0.601959790505153
"24","510","260401","3010","245102604013010",Block 3010,G5040,U,"04843",U,S,"6173","0","+39.3025022","-076.5471843",0.049953342765118
"24","510","250205","2015","245102502052015",Block 2015,G5040,U,"04843",U,S,"7957","0","+39.2516884","-076.6442876",0.178163134232498
"24","510","180200","1024","245101802001024",Block 1024,G5040,U,"04843",U,S,"3653","0","+39.2906293","-076.6372079",0.065349002849003
"24","510","250402","4002","245102504024002",Block 4002,G5040,U,"04843",U,S,"8893","0","+39.2358089","-076.6017007",0.068646706086375
"24","510","080102","1016","245100801021016",Block 1016,G5040,U,"04843",U,S,"101041","0","+39.3180778","-076.5753803",0.14778998666728
"24","510","250401","3014","245102504013014",Block 3014,G5040,U,"04843",U,S,"2814","0","+39.2375646","-076.6110740",0.105259682371975
"24","510","260301","5016","245102603015016",Block 5016,G5040,U,"04843",U,S,"9410","0","+39.3200324","-076.5669272",0.357321985703566
"24","510","230100","2013","245102301002013",Block 2013,G5040,U,"04843",U,S,"7266","0","+39.2781717","-076.6150742",0.034931594425265
"24","510","280101","3019","245102801013019",Block 3019,G5040,U,"04843",U,S,"4619","0","+39.3463158","-076.6899798",0.116532582461786
"24","510","160100","1003","245101601001003",Block 1003,G5040,U,"04843",U,S,"8451","0","+39.3009252","-076.6367047",0.183406449626722
"24","510","200300","2000","245102003002000",Block 2000,G5040,U,"04843",U,S,"4621","0","+39.2839493","-076.6471483",0.047792343574071
"24","510","260605","6171","245102606056171",Block 6171,G5040,U,"04843",U,S,"38266","0","+39.2415193","-076.5342853",0
"24","510","010300","2007","245100103002007",Block 2007,G5040,U,"04843",U,S,"7056","0","+39.2844459","-076.5838743",0.171216011587333
"24","510","271503","1002","245102715031002",Block 1002,G5040,U,"04843",U,S,"764","0","+39.3602133","-076.6504944",0
"24","510","270902","3001","245102709023001",Block 3001,G5040,U,"04843",U,S,"2115","0","+39.3553117","-076.5867612",0.042830785450712
"24","510","080101","1006","245100801011006",Block 1006,G5040,U,"04843",U,S,"4510","0","+39.3304707","-076.5805184",0.331850203930293
"24","510","150300","2003","245101503002003",Block 2003,G5040,U,"04843",U,S,"18351","0","+39.3057480","-076.6531800",0.13576784240663
"24","510","210200","2008","245102102002008",Block 2008,G5040,U,"04843",U,S,"21436","0","+39.2836725","-076.6358078",0.130756660930775
"24","510","120700","2013","245101207002013",Block 2013,G5040,U,"04843",U,S,"7435","0","+39.3203717","-076.6220430",0.230910522172658
"24","510","130803","1004","245101308031004",Block 1004,G5040,U,"04843",U,S,"13737","0","+39.3387766","-076.6418931",0.123880758514351
"24","510","270901","3009","245102709013009",Block 3009,G5040,U,"04843",U,S,"10727","0","+39.3491242","-076.5978089",0.187445328806631
"24","510","270703","1006","245102707031006",Block 1006,G5040,U,"04843",U,S,"61398","0","+39.3693946","-076.5503345",0.226151494976395
"24","510","280401","2005","245102804012005",Block 2005,G5040,U,"04843",U,S,"31199","0","+39.2980041","-076.6982421",0.706255285695568
"24","510","160400","1008","245101604001008",Block 1008,G5040,U,"04843",U,S,"7627","0","+39.2992372","-076.6496586",0.048531507717046
"24","510","230300","1052","245102303001052",Block 1052,G5040,U,"04843",U,S,"10055","0","+39.2614826","-076.6142327",0.111324659964518
"24","510","160600","2012","245101606002012",Block 2012,G5040,U,"04843",U,S,"1639","0","+39.2984678","-076.6614681",0.139925161582946
"24","510","140300","2008","245101403002008",Block 2008,G5040,U,"04843",U,S,"7913","0","+39.3092707","-076.6380845",0.081541839358467
"24","510","250205","2006","245102502052006",Block 2006,G5040,U,"04843",U,S,"4921","0","+39.2529069","-076.6420491",0.084370103267949
"24","510","230300","1037","245102303001037",Block 1037,G5040,U,"04843",U,S,"63349","0","+39.2643329","-076.6193615",0.033611584476989
"24","510","271001","1015","245102710011015",Block 1015,G5040,U,"04843",U,S,"931","0","+39.3437558","-076.6095713",0.007893685051958
"24","510","120600","3010","245101206003010",Block 3010,G5040,U,"04843",U,S,"7344","0","+39.3137422","-076.6163581",0.142678237109751
"24","510","250600","1025","245102506001025",Block 1025,G5040,U,"04843",U,S,"19230","0","+39.2399983","-076.5879062",0.007522356908538
"24","510","090500","2006","245100905002006",Block 2006,G5040,U,"04843",U,S,"4959","0","+39.3280466","-076.6080131",0.015586653927575
"24","510","270803","3005","245102708033005",Block 3005,G5040,U,"04843",U,S,"3165","0","+39.3627640","-076.5867598",0.600334644513591
"24","510","160500","4005","245101605004005",Block 4005,G5040,U,"04843",U,S,"10368","0","+39.2966153","-076.6556868",0.108558114526391
"24","510","090900","2011","245100909002011",Block 2011,G5040,U,"04843",U,S,"4447","0","+39.3056939","-076.5998363",0.008001838542537
"24","510","270502","1018","245102705021018",Block 1018,G5040,U,"04843",U,S,"2156","0","+39.3538680","-076.5320879",0.134054380143922
"24","510","260102","3008","245102601023008",Block 3008,G5040,U,"04843",U,S,"12042","0","+39.3298882","-076.5397820",0.380040579218194
"24","510","260102","2002","245102601022002",Block 2002,G5040,U,"04843",U,S,"36041","0","+39.3355128","-076.5378625",0.470494220517421
"24","510","170200","2010","245101702002010",Block 2010,G5040,U,"04843",U,S,"4533","0","+39.3006498","-076.6292201",0.294269552385637
"24","510","271600","3013","245102716003013",Block 3013,G5040,U,"04843",U,S,"10803","0","+39.3410727","-076.6626006",0.058461326774565
"24","510","160200","2009","245101602002009",Block 2009,G5040,U,"04843",U,S,"16263","0","+39.2983284","-076.6422281",0.160192649386116
"24","510","250402","1001","245102504021001",Block 1001,G5040,U,"04843",U,S,"12193","0","+39.2342170","-076.5973576",0.098230614484272
"24","510","260203","1015","245102602031015",Block 1015,G5040,U,"04843",U,S,"9495","0","+39.3210234","-076.5491713",0.062091439307942
"24","510","270401","2003","245102704012003",Block 2003,G5040,U,"04843",U,S,"1549","0","+39.3479577","-076.5505458",0
"24","510","260203","2003","245102602032003",Block 2003,G5040,U,"04843",U,S,"9751","0","+39.3289936","-076.5392499",0.319326530028871
"24","510","250500","3044","245102505003044",Block 3044,G5040,U,"04843",U,S,"5741","0","+39.2225841","-076.5921799",0.175450235433084
"24","510","270501","2012","245102705012012",Block 2012,G5040,U,"04843",U,S,"10371","0","+39.3687618","-076.5386342",0.199188448377793
"24","510","160802","2003","245101608022003",Block 2003,G5040,U,"04843",U,S,"3464","0","+39.2948369","-076.6766673",0.167980903336552
"24","510","160600","1008","245101606001008",Block 1008,G5040,U,"04843",U,S,"10122","0","+39.2976717","-076.6634524",0.180205072656673
"24","510","260605","6147","245102606056147",Block 6147,G5040,U,"04843",U,S,"349","0","+39.2615636","-076.5546186",0
"24","510","250206","2006","245102502062006",Block 2006,G5040,U,"04843",U,S,"5950","0","+39.2610019","-076.6536256",0.011665859791045
"24","510","250500","5019","245102505005019",Block 5019,G5040,U,"04843",U,S,"8708","0","+39.2297481","-076.5926382",0.175436350445952
"24","510","271300","1005","245102713001005",Block 1005,G5040,U,"04843",U,S,"7173","0","+39.3699300","-076.6468115",0.597823834196891
"24","510","110200","1046","245101102001046",Block 1046,G5040,U,"04843",U,S,"10062","0","+39.3003632","-076.6154685",0.057648090862921
"24","510","271503","1009","245102715031009",Block 1009,G5040,U,"04843",U,S,"6385","0","+39.3551888","-076.6442843",0.71635363777878
"24","510","260302","5010","245102603025010",Block 5010,G5040,U,"04843",U,S,"6927","0","+39.3171899","-076.5681038",0.194297286785317
"24","510","230300","1030","245102303001030",Block 1030,G5040,U,"04843",U,S,"9363","0","+39.2665004","-076.6156662",0.033613195188758
"24","510","160802","3020","245101608023020",Block 3020,G5040,U,"04843",U,S,"2878","0","+39.2997313","-076.6813155",0.174495560936239
"24","510","180300","2006","245101803002006",Block 2006,G5040,U,"04843",U,S,"3710","0","+39.2865897","-076.6324245",0.12533493601783
"24","510","080700","1005","245100807001005",Block 1005,G5040,U,"04843",U,S,"7533","0","+39.3079061","-076.5978668",0.20637387304054
"24","510","272007","2001","245102720072001",Block 2001,G5040,U,"04843",U,S,"11218","0","+39.3624674","-076.7022520",0.133978621049407
"24","510","280401","4014","245102804014014",Block 4014,G5040,U,"04843",U,S,"658","0","+39.2924949","-076.7107745",0.031775172998164
"24","510","150800","3005","245101508003005",Block 3005,G5040,U,"04843",U,S,"12068","0","+39.3212101","-076.6774714",0.523745737007013
"24","510","120600","2020","245101206002020",Block 2020,G5040,U,"04843",U,S,"10972","0","+39.3167334","-076.6160657",0.044315535419401
"24","510","230100","2021","245102301002021",Block 2021,G5040,U,"04843",U,S,"7387","0","+39.2763616","-076.6177679",0.095907124169853
"24","510","180200","1001","245101802001001",Block 1001,G5040,U,"04843",U,S,"6094","0","+39.2940400","-076.6362711",0.008416173690309
"24","510","090200","1030","245100902001030",Block 1030,G5040,U,"04843",U,S,"3717","0","+39.3318836","-076.5889201",0.012847751643462
"24","510","270802","5009","245102708025009",Block 5009,G5040,U,"04843",U,S,"4033","0","+39.3637973","-076.5935887",0.177706610142156
"24","510","270502","2012","245102705022012",Block 2012,G5040,U,"04843",U,S,"27025","0","+39.3553622","-076.5441196",0.388031531794789
"24","510","160801","2002","245101608012002",Block 2002,G5040,U,"04843",U,S,"3565","0","+39.2989421","-076.6835054",0.105610131068088
"24","510","130700","5005","245101307005005",Block 5005,G5040,U,"04843",U,S,"27884","0","+39.3420580","-076.6381198",0.343521039006041
"24","510","150200","1014","245101502001014",Block 1014,G5040,U,"04843",U,S,"8342","0","+39.3038995","-076.6469783",0.205529327929453
"24","510","270903","3001","245102709033001",Block 3001,G5040,U,"04843",U,S,"2393","0","+39.3456495","-076.5921945",0.331831948435195
"24","510","280102","5008","245102801025008",Block 5008,G5040,U,"04843",U,S,"10591","0","+39.3404874","-076.6950602",0.477899316672661
"24","510","271802","4032","245102718024032",Block 4032,G5040,U,"04843",U,S,"719","0","+39.3424274","-076.6794267",0
"24","510","220100","1004","245102201001004",Block 1004,G5040,U,"04843",U,S,"4745","0","+39.2859282","-076.6252826",0.055168363351605
"24","510","270803","1028","245102708031028",Block 1028,G5040,U,"04843",U,S,"15505","0","+39.3564085","-076.5734409",0.616132685405444
"24","510","280101","1012","245102801011012",Block 1012,G5040,U,"04843",U,S,"25204","0","+39.3582009","-076.7091520",0.090195803834999
"24","510","100200","3003","245101002003003",Block 3003,G5040,U,"04843",U,S,"18044","0","+39.3003375","-076.6065613",0.014113079699511
"24","510","260404","1074","245102604041074",Block 1074,G5040,U,"04843",U,S,"6352","0","+39.3021160","-076.5307901",0.114592475571938
"24","510","271200","5031","245102712005031",Block 5031,G5040,U,"04843",U,S,"16556","0","+39.3588426","-076.6186443",0.635368789669512
"24","510","160200","2002","245101602002002",Block 2002,G5040,U,"04843",U,S,"7295","0","+39.3005848","-076.6420189",0.113584554843804
"24","510","250301","2016","245102503012016",Block 2016,G5040,U,"04843",U,S,"11179","0","+39.2682863","-076.6348136",0.336535984108646
"24","510","250103","4030","245102501034030",Block 4030,G5040,U,"04843",U,S,"14754","0","+39.2717449","-076.6868713",0.028791475909495
"24","510","260301","2008","245102603012008",Block 2008,G5040,U,"04843",U,S,"12823","0","+39.3209476","-076.5624680",0.214459070788446
"24","510","150300","3006","245101503003006",Block 3006,G5040,U,"04843",U,S,"15725","0","+39.3057848","-076.6577230",0.524672102091457
"24","510","260404","2005","245102604042005",Block 2005,G5040,U,"04843",U,S,"4883","0","+39.3005010","-076.5521862",0.002606693684952
"24","510","060100","4002","245100601004002",Block 4002,G5040,U,"04843",U,S,"7524","0","+39.2963756","-076.5775460",4.9398572381e-05
"24","510","250205","1001","245102502051001",Block 1001,G5040,U,"04843",U,S,"84053","0","+39.2552344","-076.6410874",0.293266360987429
"24","510","260302","2000","245102603022000",Block 2000,G5040,U,"04843",U,S,"7030","0","+39.3194832","-076.5605606",0.176359406804304
"24","510","200300","2010","245102003002010",Block 2010,G5040,U,"04843",U,S,"9041","0","+39.2817603","-076.6486389",0.041980104410737
"24","510","150100","3003","245101501003003",Block 3003,G5040,U,"04843",U,S,"14739","0","+39.3044534","-076.6393906",0.081446509165175
"24","510","250402","3030","245102504023030",Block 3030,G5040,U,"04843",U,S,"32292","0","+39.2250826","-076.6005113",0.131320309577927
"24","510","140200","3006","245101402003006",Block 3006,G5040,U,"04843",U,S,"8110","0","+39.3033646","-076.6338756",0.011181760898207
"24","510","280200","4017","245102802004017",Block 4017,G5040,U,"04843",U,S,"12333","0","+39.3334467","-076.7072239",0.306544928584343
